Candidate,FolderName,scene,engine,K,seed,split,geo,variant,source,has_projector,n_rollouts,n_cb_tripped,cb_tripped_rate,cb_skipped_steps,cb_trips,backstop_hits,cb_sentinel,timing_missing,n_diagnostics_json,npz_complete,FullPath,variant_base,tightened,mpc_batch,controller,threshold,backbone,generation,variant_raw,npz_path,variant_dir,diagnostics_found
37,s_curve|fm|K10,s_curve,fm,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5,geo_free,False,4.0,pid_stopgo,0.5,,Gen15,geo_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free/geo_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free,
37,s_curve|fm|K10,s_curve,fm,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free-bounds_free,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5,geo_free-bounds_free,False,4.0,pid_stopgo,0.5,,Gen15,geo_free-bounds_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free/geo_free-bounds_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free,
37,s_curve|fm|K10,s_curve,fm,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free-model_free,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5,geo_free-model_free,False,4.0,pid_stopgo,0.5,,Gen15,geo_free-model_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free/geo_free-model_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free,
37,s_curve|fm|K10,s_curve,fm,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,gradient,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5,gradient,False,4.0,pid_stopgo,0.5,,Gen15,gradient,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient/gradient.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient,
37,s_curve|fm|K10,s_curve,fm,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,gradient-tightened,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5,gradient,True,4.0,pid_stopgo,0.5,,Gen15,gradient-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient-tightened/gradient-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient-tightened,
37,s_curve|fm|K10,s_curve,fm,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5,model_free,False,4.0,pid_stopgo,0.5,,Gen15,model_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free/model_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free,
37,s_curve|fm|K10,s_curve,fm,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5,model_free-bounds_free,False,4.0,pid_stopgo,0.5,,Gen15,model_free-bounds_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free/model_free-bounds_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free,
37,s_curve|fm|K10,s_curve,fm,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5,model_free-bounds_free,True,4.0,pid_stopgo,0.5,,Gen15,model_free-bounds_free-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free-tightened/model_free-bounds_free-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free-tightened,
37,s_curve|fm|K10,s_curve,fm,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-tightened,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5,model_free,True,4.0,pid_stopgo,0.5,,Gen15,model_free-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-tightened/model_free-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-tightened,
37,s_curve|fm|K10,s_curve,fm,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,post_processing,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5,post_processing,False,4.0,pid_stopgo,0.5,,Gen15,post_processing,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing/post_processing.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing,
37,s_curve|fm|K10,s_curve,fm,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,post_processing-tightened,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5,post_processing,True,4.0,pid_stopgo,0.5,,Gen15,post_processing-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing-tightened/post_processing-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing-tightened,
38,s_curve|mf|K10|bbunet|dp0.5,s_curve,mf,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,bounds_free,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5,bounds_free,False,4.0,pid_stopgo,0.5,unet,Gen15,bounds_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free/bounds_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free,
38,s_curve|mf|K10|bbunet|dp0.5,s_curve,mf,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,bounds_free-tightened,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5,bounds_free,True,4.0,pid_stopgo,0.5,unet,Gen15,bounds_free-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened/bounds_free-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened,
38,s_curve|mf|K10|bbunet|dp0.5,s_curve,mf,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,npz,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5,diffuser,False,4.0,pid_stopgo,0.5,unet,Gen15,diffuser,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser/diffuser.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser,
38,s_curve|mf|K10|bbunet|dp0.5,s_curve,mf,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5,dpcc-c,False,4.0,pid_stopgo,0.5,unet,Gen15,dpcc-c,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c/dpcc-c.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c,
38,s_curve|mf|K10|bbunet|dp0.5,s_curve,mf,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-tightened,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5,dpcc-c,True,4.0,pid_stopgo,0.5,unet,Gen15,dpcc-c-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened/dpcc-c-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened,
38,s_curve|mf|K10|bbunet|dp0.5,s_curve,mf,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5,dpcc-r,False,4.0,pid_stopgo,0.5,unet,Gen15,dpcc-r,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r/dpcc-r.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r,
38,s_curve|mf|K10|bbunet|dp0.5,s_curve,mf,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r-tightened,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5,dpcc-r,True,4.0,pid_stopgo,0.5,unet,Gen15,dpcc-r-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened/dpcc-r-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened,
38,s_curve|mf|K10|bbunet|dp0.5,s_curve,mf,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5,dpcc-t,False,4.0,pid_stopgo,0.5,unet,Gen15,dpcc-t,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t/dpcc-t.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t,
38,s_curve|mf|K10|bbunet|dp0.5,s_curve,mf,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t-tightened,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5,dpcc-t,True,4.0,pid_stopgo,0.5,unet,Gen15,dpcc-t-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened/dpcc-t-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened,
38,s_curve|mf|K10|bbunet|dp0.5,s_curve,mf,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5,geo_free,False,4.0,pid_stopgo,0.5,unet,Gen15,geo_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free/geo_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free,
38,s_curve|mf|K10|bbunet|dp0.5,s_curve,mf,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free-bounds_free,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5,geo_free-bounds_free,False,4.0,pid_stopgo,0.5,unet,Gen15,geo_free-bounds_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free/geo_free-bounds_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free,
38,s_curve|mf|K10|bbunet|dp0.5,s_curve,mf,10.0,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free-model_free,npz,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5,geo_free-model_free,False,4.0,pid_stopgo,0.5,unet,Gen15,geo_free-model_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free/geo_free-model_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-s_curve/plans/mix_uav_mf/H8_Dmodels.mf_diffusion.MeanFlowODE_9D_dp0.5_bbunet/Emf_K10_mpc4_pid_stopgo_T0.5/6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free,
